1^49^9^2282^3^5.04^2005-12-25 00:46:37
2^50^9^2282^2^5.04^2008-10-22 01:06:39
3^51^9^2282^2^5.04^1992-02-11 02:33:24
4^52^9^2282^3^5.04^1990-11-05 00:28:26
5^53^9^2282^3^5.04^1997-04-05 14:34:18
0^54^10^1149^2^13.49^1995-02-20 16:29:16
1^55^10^1149^4^13.49^2005-12-12 10:31:25
2^56^10^960^1^13.49^1976-03-11 03:36:11
3^57^10^960^5^13.49^2002-09-21 02:26:31
4^58^10^960^3^13.49^2021-09-18 14:11:10
5^59^10^960^5^13.49^2015-09-29 13:28:17
6^60^10^960^5^13.49^2018-06-24 21:52:02
7^61^10^960^3^13.49^2014-07-17 05:23:59
8^62^10^1149^5^13.49^2020-01-27 15:51:36
9^63^10^982^5^13.49^1974-04-29 13:45:14
0^64^11^2406^1^23.85^2002-09-19 17:16:58
0^65^12^2669^3^16.76^2018-06-10 19:45:06
1^66^12^3625^3^16.76^2007-01-18 13:11:58
2^67^12^3164^2^16.76^1997-04-12 15:25:15
3^68^12^2669^2^16.76^2016-02-27 17:59:45
4^69^12^3625^3^16.76^1990-03-12 21:35:16
0^70^13^4087^1^60.01^1977-04-29 11:15:08
1^71^13^4087^3^60.01^1998-10-17 22:05:26
2^72^13^3242^1^60.01^1991-09-25 13:45:52
3^73^13^4078^2^60.01^1971-12-07 06:38:17
4^74^13^4087^2^60.01^1974-05-15 07:18:12
0^75^14^4081^1^27.26^1982-02-19 14:46:09
1^76^14^2163^2^27.26^2013-07-06 02:03:55
2^77^14^4081^1^27.26^1981-06-28 17:16:20
0^78^15^3365^1^34.04^1973-04-07 05:05:28
1^79^15^104^1^34.04^1972-01-02 18:31:04
2^80^15^104^2^34.04^1988-05-30 06:27:55
3^81^15^104^2^34.04^1977-07-11 22:49:00
0^82^16^1715^2^24.59^1999-03-22 18:05:39
1^83^16^1715^3^24.59^1981-06-09 01:25:25
2^84^16^572^1^24.59^2007-11-19 22:30:09
3^85^16^1715^4^24.59^2011-10-27 18:09:36
4^86^16^1715^4^24.59^1994-05-15 00:26:39
5^87^16^572^1^24.59^1992-10-06 05:21:29
6^88^16^1715^1^24.59^2021-07-09 18:40:34
7^89^16^572^1^24.59^1993-11-12 18:18:50
0^90^17^1300^2^106.82^1991-07-24 15:16:31
1^91^17^3748^1^106.82^1972-04-04 13:24:52
2^92^17^3748^2^106.82^1998-08-15 01:33:19
3^93^17^1300^2^106.82^1978-02-04 06:12:32
4^94^17^1300^2^106.82^1982-09-23 15:03:36
5^95^17^3748^2^106.82^1987-03-26 10:17:42
0^96^18^2159^1^16.38^1972-06-28 23:59:00
1^97^18^150^1^16.38^2000-05-23 08:32:18
0^98^19^4059^1^15.46^1995-09-16 02:56:15
1^99^19^4059^1^15.46^1971-08-22 16:37:46
0^100^20^2772^2^10.07^1998-10-16 06:17:16
1^101^20^4566^2^10.07^2014-03-01 09:15:54
2^102^20^2772^2^10.07^1970-07-17 16:38:37
0^103^21^4103^1^359.79^1996-02-04 05:01:02
1^104^21^4103^1^359.79^1979-08-28 10:40:18
0^105^22^2334^2^27.75^1984-09-27 19:38:57
1^106^22^2334^2^27.75^1977-11-18 17:22:12
2^107^22^2334^2^27.75^1980-04-26 06:36:37
3^108^22^2334^1^27.75^2014-04-11 22:55:17
0^109^23^3470^2^17.39^1973-04-29 07:26:05
1^110^23^1999^4^17.39^2000-09-11 22:32:05
2^111^23^587^1^17.39^1971-06-27 06:30:34
3^112^23^3470^3^17.39^2017-09-10 01:57:56
4^113^23^3470^3^17.39^1998-12-02 08:05:10
5^114^23^1999^1^17.39^2019-09-08 08:13:51
6^115^23^1999^1^17.39^1970-07-14 02:23:15
7^116^23^587^1^17.39^2002-08-03 10:55:04
0^117^24^2296^3^10.15^1987-12-23 03:21:41
1^118^24^2296^3^10.15^1994-06-24 02:30:38
2^119^24^2296^1^10.15^1978-02-28 11:47:58
3^120^24^2296^1^10.15^1977-04-17 09:27:23
4^121^24^2296^3^10.15^1979-05-27 18:40:32
5^122^24^2296^4^10.15^2018-07-26 16:29:26
6^123^24^2296^3^10.15^1974-02-13 20:40:47
7^124^24^2296^3^10.15^2001-11-13 10:21:13
0^125^26^4803^5^31.15^1995-01-05 00:33:06
1^126^26^2436^4^31.15^1997-12-23 19:33:55
2^127^26^2436^5^31.15^1971-07-30 10:08:05
3^128^26^4803^3^31.15^1985-08-11 14:33:28
4^129^26^4803^5^31.15^2010-05-08 03:15:09
5^130^26^2436^1^31.15^2013-06-25 05:24:28
6^131^26^2209^2^31.15^2016-07-18 20:15:51
7^132^26^4803^1^31.15^2020-10-26 05:58:46
8^133^26^2436^1^31.15^2015-01-23 06:11:56
0^134^27^2809^2^11.17^1993-04-29 21:57:43
1^135^27^2809^1^11.17^2017-09-18 05:39:08
2^136^27^3699^2^11.17^2000-04-25 16:00:27
3^137^27^3699^1^11.17^1984-10-16 17:39:12
4^138^27^2809^1^11.17^2000-05-17 01:36:47
0^139^29^3564^2^19.34^2012-10-03 03:07:21
1^140^29^3564^2^19.34^2005-04-16 03:25:35
2^141^29^3122^2^19.34^1977-10-29 23:44:53
3^142^29^763^1^19.34^2007-02-22 18:52:30
0^143^30^4530^3^66.03^1992-04-13 22:13:01
1^144^30^4530^2^66.03^1973-12-13 05:17:18
2^145^30^1219^4^66.03^1983-11-17 01:11:50
3^146^30^4530^1^66.03^1985-12-25 13:14:03
4^147^30^3874^4^66.03^2020-10-31 11:29:51
5^148^30^1219^2^66.03^2022-01-17 03:50:18
6^149^30^4530^4^66.03^1999-08-18 15:07:48
7^150^30^3874^3^66.03^2010-12-13 10:31:47
0^151^31^2787^1^54.38^1974-07-27 10:44:30
1^152^31^2787^4^54.38^2016-03-19 05:30:09
2^153^31^2787^3^54.38^2019-08-24 20:44:48
3^154^31^2163^3^54.38^1972-07-11 05:15:43
4^155^31^818^3^54.38^1970-06-13 12:28:23
5^156^31^2163^4^54.38^1994-04-29 20:19:07
6^157^31^2163^4^54.38^1991-03-18 10:15:55
7^158^31^818^1^54.38^1999-12-07 14:37:40
0^159^32^1499^3^8.32^2013-07-17 01:52:08
1^160^32^1400^4^8.32^1995-12-08 15:36:47
2^161^32^2529^3^8.32^2011-11-26 19:31:13
3^162^32^2529^1^8.32^2007-06-02 01:21:57
4^163^32^2529^2^8.32^1983-06-23 17:23:02
5^164^32^1499^3^8.32^1999-12-13 16:05:08
6^165^32^1400^2^8.32^1996-05-02 18:19:05
0^166^33^4057^3^29.51^1996-06-06 19:44:08
1^167^33^3273^2^29.51^2006-02-19 11:19:11
2^168^33^3273^3^29.51^2017-11-07 02:13:59
3^169^33^4057^3^29.51^2009-02-20 19:53:11
4^170^33^3273^2^29.51^1991-06-07 06:50:28
5^171^33^4057^2^29.51^1970-12-21 10:09:11
0^172^34^2766^1^17.74^2007-10-30 08:10:48
1^173^34^4483^3^17.74^2018-05-30 21:46:57
2^174^34^3742^3^17.74^2017-01-14 17:53:46
3^175^34^3742^4^17.74^1997-07-31 00:06:24
4^176^34^2766^5^17.74^1980-06-05 08:23:41
5^177^34^3742^2^17.74^2002-11-21 05:25:16
6^178^34^2766^2^17.74^2001-02-02 03:14:25
7^179^34^2766^1^17.74^1992-11-13 00:14:33
8^180^34^3742^3^17.74^2001-01-26 02:18:31
9^181^34^4483^3^17.74^1993-10-05 00:23:40
0^182^35^1872^1^11.08^1986-12-29 07:36:17
1^183^35^1872^2^11.08^2002-06-26 19:15:28
2^184^35^4705^1^11.08^2019-01-30 23:52:36
3^185^35^1872^3^11.08^1997-04-20 03:47:30
4^186^35^4880^1^11.08^2000-07-08 18:00:07
5^187^35^4880^1^11.08^2014-08-22 20:51:37
0^188^36^4329^1^20.47^1980-08-09 05:42:53
1^189^36^3422^3^20.47^2018-03-18 22:12:44
2^190^36^945^1^20.47^1980-09-05 07:00:24
3^191^36^945^3^20.47^1995-11-01 15:52:40
4^192^36^3422^2^20.47^1973-07-19 01:12:47
5^193^36^3422^2^20.47^2017-11-02 10:58:46
6^194^36^3422^1^20.47^1990-01-15 22:14:37
7^195^36^3422^3^20.47^2008-04-01 18:12:31
8^196^36^895^1^20.47^1988-06-30 14:15:49
9^197^36^895^1^20.47^1984-04-20 07:26:18
0^198^37^1442^3^10.23^2005-02-24 14:59:27
1^199^37^3766^2^10.23^1992-01-09 16:12:44
2^200^37^2304^4^10.23^1973-04-03 11:36:08
3^201^37^2304^1^10.23^1983-02-16 14:42:45
4^202^37^2304^1^10.23^2014-03-26 13:03:27
5^203^37^1442^4^10.23^1974-02-25 22:07:44
6^204^37^3766^1^10.23^2001-12-09 06:20:40
7^205^37^3766^3^10.23^1973-01-10 13:05:52
8^206^37^3766^5^10.23^2011-04-29 10:14:22
0^207^38^1614^5^38.94^1995-02-18 21:50:14
1^208^38^1614^4^38.94^2000-08-17 23:38:30
2^209^38^1614^3^38.94^1977-06-03 16:26:06
3^210^38^1614^3^38.94^2014-07-17 17:26:46
4^211^38^1614^5^38.94^2001-02-05 09:20:17
5^212^38^1614^4^38.94^1983-10-21 00:59:36
6^213^38^1614^5^38.94^2021-06-23 14:00:33
7^214^38^1614^2^38.94^2005-07-30 21:59:57
8^215^38^1614^1^38.94^2001-11-24 03:13:31
0^216^39^34^3^15.87^1983-07-31 15:47:32
1^217^39^34^1^15.87^2015-10-09 01:51:54
2^218^39^34^1^15.87^1996-07-11 12:08:54
3^219^39^34^2^15.87^2017-09-15 22:50:27
4^220^39^34^3^15.87^2013-07-24 09:34:22
0^221^40^4748^2^16.3^1976-09-18 04:47:31
1^222^40^4748^2^16.3^2015-08-21 19:33:21
2^223^40^4748^1^16.3^2006-11-04 09:35:49
3^224^40^4748^2^16.3^2013-06-06 08:11:58
0^225^41^959^2^11.66^1995-09-14 11:35:51
1^226^41^2283^1^11.66^1976-05-14 19:36:00
2^227^41^782^1^11.66^2020-03-25 06:38:18
0^228^42^4934^2^8.67^1972-02-13 17:53:32
1^229^42^2401^1^8.67^2005-04-18 02:07:07
2^230^42^1205^1^8.67^2011-09-06 23:32:15
0^231^43^4049^1^2342.53^1982-04-05 16:44:26
1^232^43^4049^1^2342.53^1986-03-29 21:17:52
2^233^43^4049^1^2342.53^1992-05-01 05:02:30
0^234^44^3505^1^26.06^2021-06-09 08:57:33
1^235^44^3505^4^26.06^1972-08-27 12:14:21
2^236^44^927^1^26.06^1996-03-16 13:58:30
3^237^44^3505^1^26.06^2003-09-18 02:44:57
4^238^44^927^4^26.06^1996-07-28 14:59:35
5^239^44^3505^3^26.06^1974-01-30 06:33:49
6^240^44^3505^3^26.06^2016-05-26 19:20:17
7^241^44^927^4^26.06^2019-06-25 23:40:30
0^242^45^3605^1^7.67^2008-07-22 10:55:03
1^243^45^3605^4^7.67^2008-07-07 15:46:41
2^244^45^3605^4^7.67^2022-07-02 06:16:09
3^245^45^3876^3^7.67^1977-12-16 12:51:21
4^246^45^3876^1^7.67^2020-04-23 05:44:34
5^247^45^1686^2^7.67^1989-12-02 16:06:43
6^248^45^1686^3^7.67^1993-08-16 03:56:00
7^249^45^3605^3^7.67^2017-11-19 03:07:01
0^250^46^416^2^55.85^2004-01-04 20:13:20
1^251^46^416^1^55.85^2016-05-26 16:49:13
2^252^46^416^2^55.85^2014-04-07 13:12:27
3^253^46^4286^4^55.85^1975-08-02 04:37:24
4^254^46^416^3^55.85^1988-02-24 02:33:34
5^255^46^416^1^55.85^2010-06-19 10:51:00
6^256^46^4286^3^55.85^1998-10-19 16:17:35
7^257^46^4286^4^55.85^1972-09-22 07:50:54
0^258^47^2829^2^1356.43^1981-01-24 08:51:23
1^259^47^279^3^1356.43^1991-08-10 23:45:06
2^260^47^1664^1^1356.43^1986-11-04 21:11:48
3^261^47^279^4^1356.43^1996-03-29 12:06:37
4^262^47^279^1^1356.43^2016-10-28 19:01:05
5^263^47^1664^2^1356.43^2009-10-28 12:14:47
6^264^47^1664^1^1356.43^1984-04-30 18:57:32
7^265^47^1664^2^1356.43^2020-03-05 03:00:18
0^266^49^4853^4^23.14^1974-06-25 21:01:01
1^267^49^26^1^23.14^2008-09-01 04:57:33
2^268^49^4853^2^23.14^1993-05-05 12:54:52
3^269^49^4710^1^23.14^2021-08-27 06:23:12
4^270^49^4710^3^23.14^2008-07-22 04:05:59
5^271^49^4710^1^23.14^2015-08-29 06:56:50
6^272^49^4710^4^23.14^2004-07-30 21:10:46
0^273^50^1932^3^831.84^2021-04-28 13:39:46
1^274^50^3600^2^831.84^1978-02-16 10:31:38
2^275^50^802^1^831.84^2014-09-26 04:16:44
3^276^50^1462^2^831.84^1999-09-06 02:15:26
4^277^50^3600^4^831.84^2015-07-26 20:36:52
5^278^50^802^4^831.84^1990-02-12 00:51:45
6^279^50^1932^4^831.84^1988-07-21 12:32:43
0^280^51^2869^2^16.46^2002-07-30 06:37:29
1^281^51^3473^2^16.46^1991-04-26 22:24:47
2^282^51^4087^1^16.46^1976-03-06 04:08:34
0^283^52^1227^4^44.86^1991-12-25 08:47:41
1^284^52^1227^3^44.86^1983-06-05 21:02:07
2^285^52^1227^1^44.86^2019-03-05 11:49:09
3^286^52^1227^5^44.86^1996-03-08 04:05:42
4^287^52^1227^5^44.86^1985-08-05 03:50:46
5^288^52^1227^1^44.86^1997-06-12 05:40:50
6^289^52^1227^4^44.86^2022-11-04 03:39:54
7^290^52^1227^3^44.86^2018-06-20 11:26:12
8^291^52^1227^3^44.86^1990-08-21 04:39:25
0^292^53^4649^1^33.56^2022-06-17 15:11:04
1^293^53^3637^2^33.56^1999-05-27 11:46:54
2^294^53^3219^3^33.56^1972-07-28 02:57:37
3^295^53^4649^4^33.56^1971-01-14 19:12:41
4^296^53^3637^4^33.56^2008-04-21 08:56:45
5^297^53^3637^2^33.56^1988-02-27 10:56:25
6^298^53^3219^4^33.56^1979-06-16 00:57:33
7^299^53^4649^3^33.56^1989-06-10 16:23:31
0^300^54^1414^1^27.77^1977-05-31 01:57:31
0^301^55^4108^3^13.84^1981-05-31 21:11:28
1^302^55^1026^5^13.84^2019-08-10 07:31:27
2^303^55^4108^4^13.84^2010-11-27 18:30:23
3^304^55^4108^5^13.84^1994-12-28 16:44:27
4^305^55^4108^3^13.84^1975-10-05 04:29:48
5^306^55^4108^3^13.84^1987-04-16 16:31:04
6^307^55^4108^3^13.84^1977-09-20 17:19:02
7^308^55^4108^5^13.84^1998-02-06 18:19:08
8^309^55^4108^4^13.84^2007-11-12 19:18:33
9^310^55^4108^1^13.84^1987-05-20 04:23:05
0^311^56^1533^1^2333.22^1993-01-07 12:15:55
1^312^56^3155^3^2333.22^2010-06-02 03:30:06
2^313^56^2899^3^2333.22^2018-01-20 13:06:44
3^314^56^2899^3^2333.22^1991-04-05 13:40:22
4^315^56^3155^2^2333.22^1981-06-06 15:51:33
5^316^56^292^1^2333.22^2015-12-02 06:08:04
0^317^58^2340^4^104.15^1984-02-11 15:35:46
1^318^58^4409^5^104.15^2001-09-01 03:24:00
2^319^58^3020^5^104.15^2004-02-05 14:14:59
3^320^58^4409^4^104.15^1996-10-26 06:38:28
4^321^58^4409^5^104.15^1975-02-21 00:22:39
5^322^58^4409^5^104.15^2022-04-07 05:06:56
6^323^58^2340^1^104.15^2011-09-01 11:35:50
7^324^58^4409^2^104.15^1981-05-29 20:18:01
8^325^58^3020^3^104.15^2011-02-13 13:19:54
9^326^58^3596^3^104.15^1992-12-27 11:29:15
0^327^60^3900^4^44.1^1970-06-10 08:12:13
1^328^60^1628^5^44.1^2018-01-01 02:33:10
2^329^60^674^2^44.1^1992-06-12 03:19:05
3^330^60^1628^2^44.1^1993-02-12 11:04:59
4^331^60^3900^5^44.1^2020-01-04 14:31:58
5^332^60^3900^5^44.1^1992-04-20 01:47:19
6^333^60^4847^3^44.1^1988-04-05 21:15:40
7^334^60^4847^4^44.1^1981-11-01 12:51:32
8^335^60^674^4^44.1^2004-09-26 21:13:42
0^336^62^1148^2^13.97^2005-05-25 05:00:38
1^337^62^649^1^13.97^1994-08-23 04:11:21
2^338^62^1148^1^13.97^1986-04-24 12:41:46
0^339^63^3891^1^30.12^1999-01-07 07:06:05
0^340^64^1514^1^142.8^1970-02-22 14:19:34
1^341^64^2550^1^142.8^1980-09-29 17:08:24
0^342^66^3358^1^24.85^2014-08-22 00:04:44
1^343^66^3358^1^24.85^2013-02-01 16:50:47
2^344^66^3358^4^24.85^2022-01-15 17:43:26
3^345^66^3358^2^24.85^2009-10-19 16:17:07
4^346^66^3358^4^24.85^1993-03-07 12:23:10
5^347^66^3358^1^24.85^1994-08-08 18:57:49
6^348^66^3358^1^24.85^2011-06-06 01:10:47
7^349^66^3358^3^24.85^1971-10-03 16:03:55
0^350^67^3617^4^13.6^2020-12-23 15:36:41
1^351^67^448^3^13.6^2006-04-09 07:11:19
2^352^67^448^1^13.6^2010-08-10 06:19:27
3^353^67^2124^1^13.6^2013-03-17 00:58:17
4^354^67^3617^3^13.6^1981-02-23 01:24:56
5^355^67^448^4^13.6^1977-03-05 23:10:16
6^356^67^448^3^13.6^1977-01-17 08:37:25
7^357^67^448^2^13.6^2008-08-20 04:32:29
0^358^68^3201^1^5.34^2000-08-24 23:17:12
1^359^68^2039^2^5.34^1976-02-02 19:34:50
2^360^68^3201^1^5.34^2000-06-26 20:43:41
0^361^69^3116^2^9.31^2010-02-03 16:11:14
1^362^69^3116^1^9.31^1988-03-24 15:23:02
2^363^69^3116^2^9.31^2020-11-11 17:15:58
3^364^69^3116^2^9.31^2016-05-25 04:08:57
4^365^69^3116^1^9.31^2020-11-22 21:12:55
0^366^70^2734^2^38.58^2011-02-10 04:06:24
1^367^70^4391^4^38.58^2009-07-07 15:32:26
2^368^70^2734^2^38.58^1979-09-02 15:35:33
3^369^70^2514^5^38.58^2016-05-19 03:13:31
4^370^70^2734^1^38.58^1975-06-07 17:40:19
5^371^70^2734^2^38.58^1985-12-29 05:38:07
6^372^70^2734^4^38.58^2002-04-07 10:51:55
7^373^70^2514^3^38.58^1997-12-07 16:39:10
8^374^70^4391^3^38.58^1995-05-01 06:26:20
0^375^71^2249^2^15.64^1990-04-16 09:50:58
1^376^71^3758^1^15.64^2002-04-12 01:41:36
2^377^71^3758^2^15.64^2005-06-10 03:25:48
3^378^71^3995^3^15.64^1991-01-25 23:23:39
4^379^71^3995^4^15.64^2016-05-25 20:55:58
5^380^71^3995^3^15.64^2021-03-31 16:19:01
6^381^71^478^1^15.64^1993-07-25 03:16:05
0^382^72^1692^1^86.2^1999-10-03 07:04:16
1^383^72^1297^1^86.2^1996-11-27 15:38:09
2^384^72^1692^5^86.2^1983-09-21 17:05:37
3^385^72^1692^2^86.2^1984-03-13 11:35:48
4^386^72^1692^3^86.2^1998-08-10 04:39:08
5^387^72^1297^2^86.2^2005-05-08 18:27:50
6^388^72^1297^1^86.2^2020-05-11 00:05:36
7^389^72^1297^1^86.2^2022-10-19 18:55:48
8^390^72^1692^3^86.2^2011-06-25 10:37:04
0^391^73^3737^4^1264.51^1991-12-17 18:22:43
1^392^73^2049^2^1264.51^1992-09-05 06:16:51
2^393^73^2049^1^1264.51^1985-01-16 18:12:45
3^394^73^4002^3^1264.51^1971-10-05 20:02:59
4^395^73^4002^1^1264.51^2005-07-16 05:55:55
5^396^73^1219^3^1264.51^2000-05-28 16:47:03
6^397^73^4002^3^1264.51^1978-01-18 22:58:51
7^398^73^4002^4^1264.51^1983-04-13 10:52:25
0^399^74^4030^2^16.7^1984-06-06 05:33:37
1^400^74^2419^2^16.7^2009-05-21 21:57:30
2^401^74^3969^2^16.7^1994-10-13 12:00:20
0^402^75^995^1^9.99^1996-04-23 04:03:12
1^403^75^995^2^9.99^1978-06-18 04:03:21
2^404^75^995^1^9.99^2021-12-31 16:15:19
0^405^76^3862^1^13.65^2002-09-14 21:54:43
1^406^76^3862^1^13.65^1975-08-30 08:56:45
2^407^76^3862^2^13.65^2001-03-08 03:42:53
0^408^77^3784^1^36.23^1991-01-28 01:09:02
1^409^77^3784^1^36.23^1984-11-13 01:45:06
0^410^78^3267^2^10.33^2000-03-14 15:06:09
1^411^78^3267^1^10.33^1974-08-06 22:07:18
2^412^78^3267^2^10.33^1987-06-28 06:14:36
0^413^79^2635^1^11.67^1988-12-31 05:01:21
1^414^79^2635^1^11.67^2015-12-22 06:10:26
2^415^79^2635^4^11.67^1989-03-12 18:10:37
3^416^79^2635^1^11.67^2007-10-16 07:00:56
4^417^79^2635^3^11.67^1979-08-09 19:21:54
5^418^79^1137^2^11.67^2012-02-01 17:26:43
6^419^79^2635^1^11.67^2006-05-17 20:16:26
0^420^80^3166^1^10.83^1970-04-18 14:50:37
1^421^80^3166^1^10.83^2019-12-01 12:56:17
2^422^80^3166^1^10.83^1992-05-16 21:36:35
3^423^80^4783^1^10.83^1978-01-14 02:56:00
4^424^80^4783^1^10.83^1988-03-29 23:53:10
5^425^80^3166^3^10.83^1973-12-12 13:59:47
0^426^81^1953^2^59.32^2001-06-24 15:48:02
1^427^81^1953^2^59.32^2020-01-12 16:28:48
2^428^81^1953^2^59.32^2015-01-24 02:15:57
3^429^81^1953^2^59.32^1993-04-02 10:08:23
0^430^82^4194^1^8.43^1987-02-05 11:26:23
1^431^82^2975^1^8.43^1971-03-01 11:15:07
2^432^82^2332^3^8.43^1997-09-29 18:13:58
3^433^82^2975^3^8.43^1993-03-17 22:00:43
4^434^82^2332^2^8.43^2011-04-04 08:54:50
0^435^83^957^1^17.26^1978-04-02 22:12:53
0^436^84^173^3^8.0^2020-01-16 05:40:36
1^437^84^2978^3^8.0^2004-11-03 17:35:27
2^438^84^173^1^8.0^2012-09-02 01:24:26
3^439^84^2978^3^8.0^1982-01-03 23:28:07
4^440^84^2978^3^8.0^1973-10-19 23:51:35
5^441^84^2978^3^8.0^2017-09-03 21:06:57
0^442^85^4127^3^11.93^2017-10-14 21:37:25
1^443^85^3912^3^11.93^2009-06-08 15:43:38
2^444^85^1079^2^11.93^1970-01-02 06:10:03
3^445^85^1079^3^11.93^1997-02-20 16:48:07
4^446^85^1079^2^11.93^1987-11-03 16:58:57
0^447^86^2346^2^31.35^1970-09-18 20:48:59
1^448^86^2346^1^31.35^1990-01-27 19:17:43
2^449^86^4691^1^31.35^1998-09-24 05:48:13
0^450^87^1358^1^1995.44^2020-07-17 22:38:15
0^451^90^296^1^8.11^1973-09-22 22:38:42
1^452^90^296^3^8.11^1974-01-25 16:55:05
2^453^90^296^1^8.11^2011-12-23 00:49:42
3^454^90^296^1^8.11^1984-07-01 08:29:04
4^455^90^296^1^8.11^2001-04-19 06:35:37
5^456^90^296^3^8.11^1992-05-03 03:45:35
0^457^91^939^2^15.47^1987-03-28 19:30:44
1^458^91^3959^1^15.47^1998-08-18 08:50:03
2^459^91^939^1^15.47^1976-07-12 00:21:37
3^460^91^3959^4^15.47^1975-10-07 17:52:00
4^461^91^939^2^15.47^1999-07-19 23:41:04
5^462^91^3959^1^15.47^2008-10-28 12:13:42
6^463^91^3959^1^15.47^2005-11-03 09:40:12
0^464^92^1450^1^14.37^1987-07-27 00:32:34
1^465^92^1450^1^14.37^2001-10-28 14:54:22
0^466^93^3274^4^7.37^2009-05-16 15:29:10
1^467^93^3274^3^7.37^1981-11-01 06:59:03
2^468^93^3274^4^7.37^2009-02-20 00:34:59
3^469^93^1017^1^7.37^1995-06-22 12:41:23
4^470^93^1017^3^7.37^1981-12-16 21:51:52
5^471^93^3274^1^7.37^1998-09-02 12:20:17
6^472^93^3274^3^7.37^2013-11-02 16:18:39
7^473^93^3274^2^7.37^2005-01-20 17:02:52
0^474^95^3780^5^11.89^1970-06-06 06:52:45
1^475^95^3780^3^11.89^1979-07-28 13:06:07
2^476^95^4899^1^11.89^1971-11-21 13:35:15
3^477^95^3780^1^11.89^2022-06-23 01:27:26
4^478^95^3780^5^11.89^1999-02-16 23:39:23
5^479^95^4899^2^11.89^1996-04-23 04:20:37
6^480^95^3780^1^11.89^2020-10-21 02:44:13
7^481^95^3780^2^11.89^2013-12-18 15:47:25
8^482^95^4899^3^11.89^1993-06-27 17:00:52
9^483^95^4899^4^11.89^2003-11-09 19:14:10
0^484^96^3323^1^1769.81^2009-11-20 09:48:51
1^485^96^3271^2^1769.81^1994-06-01 18:12:16
2^486^96^3323^2^1769.81^2017-11-10 07:52:15
3^487^96^1106^1^1769.81^2010-09-26 06:10:36
4^488^96^1106^1^1769.81^1991-07-29 06:26:36
5^489^96^1106^3^1769.81^2001-06-03 03:51:46
0^490^97^3229^3^27.35^2016-02-28 17:49:05
1^491^97^3229^3^27.35^1992-09-25 11:44:34
2^492^97^3229^2^27.35^2004-12-05 16:15:45
3^493^97^3229^2^27.35^2009-07-30 00:38:33
4^494^97^3229^2^27.35^1987-11-19 00:22:23
0^495^98^4617^1^13.57^2009-04-20 06:26:08
1^496^98^2019^2^13.57^1985-07-24 14:26:26
2^497^98^4617^1^13.57^2018-11-12 08:28:37
3^498^98^4617^1^13.57^1980-12-22 20:50:35
4^499^98^2439^1^13.57^1971-01-29 03:16:21
0^500^99^1146^1^11.72^1999-04-13 20:10:41
