"83","88","116.74","14","Ordered","1993-01-22 01:05:16"
"84","23","429.68","18","Returned","1993-10-06 18:49:39"
"85","26","111.34","7","Returned","2006-07-26 16:27:03"
"86","4","181.65","6","Ordered","2014-04-03 23:27:01"
"87","59","381.36","6","Returned","2003-12-03 18:33:41"
"88","49","172.69","7","En Route","1985-02-09 06:06:46"
"89","15","333.04","18","Ordered","1982-08-25 05:09:39"
"90","63","396.14","7","Ordered","1977-07-30 21:53:52"
"91","5","381.16","8","En Route","1979-08-02 17:01:02"
"92","39","378.05","1","Ordered","1981-11-05 10:30:12"
"93","7","295.59","14","Returned","2018-12-15 11:36:14"
"94","90","9.99","1","En Route","1998-07-27 15:14:18"
"95","82","106.55","14","En Route","1985-09-02 08:49:58"
"96","27","9.30","2","Ordered","2018-08-22 09:22:06"
"97","12","188.13","19","En Route","2020-07-02 22:36:46"
"98","78","56.16","5","Ordered","1975-01-02 19:04:18"
"99","96","346.22","20","En Route","1997-06-16 01:34:10"
"100","89","481.27","13","Ordered","1989-03-10 13:27:11"
"101","96","430.55","5","Ordered","1997-02-03 16:25:22"
"102","96","55.07","1","En Route","2005-05-02 15:30:35"
"103","16","99.99","15","Ordered","2002-06-27 03:16:21"
"104","77","30.98","9","En Route","1970-03-01 02:38:58"
"105","87","159.33","13","Returned","1973-07-29 06:44:40"
"106","51","234.99","20","Returned","1986-06-23 19:29:43"
"107","34","19.49","2","Returned","1976-08-22 09:43:58"
"108","84","132.73","15","Returned","1996-02-17 11:14:13"
"109","41","460.41","4","Ordered","1973-01-19 13:57:24"
"110","35","150.10","5","En Route","1988-09-23 11:09:53"
"111","46","284.42","5","Ordered","2016-07-16 12:34:13"
"112","18","323.56","10","Returned","2020-07-09 05:55:24"
"113","13","124.42","13","En Route","1984-05-17 12:01:27"
"114","4","396.29","4","Returned","1991-04-30 14:14:30"
"115","21","287.28","15","Returned","2020-08-14 03:29:24"
"116","79","86.97","20","En Route","1996-07-23 23:30:27"
"117","59","0.75","13","En Route","1978-11-15 22:39:59"
"118","4","260.72","9","En Route","1999-05-20 21:18:18"
"119","10","84.30","14","En Route","1976-11-24 00:34:18"
"120","18","287.62","1","En Route","2015-05-19 23:39:47"
"121","25","498.16","12","En Route","1988-07-19 10:30:11"
"122","48","90.54","12","Returned","1981-09-29 05:21:08"
"123","14","338.51","18","Ordered","1997-12-29 20:04:54"
"124","22","472.30","15","Ordered","2002-02-17 18:11:30"
"125","35","237.94","15","En Route","1989-05-30 12:49:13"
"126","35","490.95","4","En Route","1972-06-25 18:20:04"
"127","37","493.48","20","En Route","2013-08-28 16:18:10"
"128","7","81.79","15","Ordered","2013-11-21 21:19:09"
"129","81","291.27","9","En Route","1971-12-20 17:01:03"
"130","77","452.52","8","Returned","1981-08-20 22:48:06"
"131","70","296.37","19","Ordered","1972-09-06 22:33:22"
"132","98","250.56","7","Returned","1982-04-20 08:36:42"
"133","90","381.49","14","En Route","2018-03-28 07:58:59"
"134","22","134.75","15","Ordered","1973-10-04 17:24:46"
"135","47","36.50","4","En Route","2011-09-02 04:37:41"
"136","82","196.53","12","En Route","2015-08-01 19:55:05"
"137","24","421.70","17","En Route","1982-01-06 12:27:33"
"138","81","28.72","10","Ordered","2010-08-01 06:08:10"
"139","53","240.83","9","Ordered","1993-06-07 17:02:59"
"140","91","108.07","3","Ordered","1979-11-24 10:09:09"
"141","9","33.38","7","Returned","2009-06-06 15:14:20"
"142","10","40.23","4","En Route","2010-05-08 05:13:34"
"143","67","124.10","16","En Route","1973-08-06 11:30:33"
"144","91","313.63","20","Returned","1983-06-19 02:43:06"
"145","97","142.74","19","Returned","1993-04-22 16:41:58"
"146","60","331.47","1","En Route","1986-04-25 09:57:15"
"147","33","382.50","17","En Route","2010-04-22 19:39:58"
"148","20","58.85","5","Ordered","2006-09-18 15:05:26"
"149","16","155.74","6","Returned","2013-01-30 01:47:57"
"150","97","408.71","15","En Route","1985-08-05 01:29:49"
"151","72","35.08","13","Returned","2000-08-24 17:55:02"
"152","46","97.67","9","Ordered","2018-03-28 19:34:20"
"153","26","180.98","19","En Route","1990-08-30 11:34:37"
"154","41","456.83","16","Returned","2000-03-18 08:15:56"
"155","58","345.14","9","En Route","1987-01-04 01:49:26"
"156","39","58.40","10","Ordered","1976-11-07 19:26:52"
"157","81","150.05","14","Ordered","2021-05-14 05:00:49"
"158","81","473.49","16","Returned","1991-09-05 00:55:38"
"159","21","353.33","1","Returned","1981-09-02 21:45:32"
"160","53","298.44","19","Ordered","1994-02-02 14:41:22"
"161","72","473.63","9","Ordered","2013-05-22 22:44:53"
"162","34","157.00","20","En Route","1990-01-30 17:59:47"
"163","21","177.83","14","Ordered","2010-07-10 12:00:21"
"164","90","341.84","6","Ordered","1993-09-02 05:22:44"
"165","27","110.11","8","Ordered","1983-09-05 12:26:36"
"166","92","335.99","5","En Route","2000-01-31 02:32:25"
"167","75","123.46","2","Returned","2008-01-03 01:52:35"
"168","0","166.47","14","Returned","1994-07-01 21:27:15"
"169","30","361.58","8","Returned","2004-09-29 07:30:20"
"170","75","365.11","5","En Route","2016-03-02 09:09:51"
"171","96","338.86","10","En Route","1985-11-09 19:03:44"
"172","41","428.05","2","Ordered","2006-05-01 21:55:21"
"173","30","8.06","17","Ordered","1989-04-10 13:20:33"
"174","49","71.99","3","Returned","1997-08-27 06:05:09"
"175","94","349.96","2","En Route","1980-03-30 21:08:28"
"176","10","154.49","10","Returned","2007-08-13 22:49:30"
"177","22","131.51","2","Returned","2006-08-31 18:05:41"
"178","43","93.91","18","Returned","1976-09-02 19:37:41"
"179","40","223.53","12","En Route","1996-12-25 18:04:15"
"180","13","200.87","11","Ordered","2011-08-18 06:24:58"
"181","39","286.68","1","En Route","1988-10-15 04:24:38"
"182","74","304.31","6","Ordered","1986-06-10 07:11:53"
"183","82","485.50","20","Returned","1990-08-04 14:41:34"
"184","99","74.29","9","Returned","2019-12-05 13:09:16"
"185","41","22.32","15","Ordered","1974-03-27 06:17:26"
"186","64","449.14","9","Ordered","2015-09-13 12:38:19"
"187","13","46.40","7","Ordered","2012-06-17 01:00:48"
"188","30","446.03","12","Returned","2000-01-09 06:11:26"
"189","36","266.43","2","En Route","1973-08-06 15:37:29"
"190","95","93.10","13","Ordered","2014-12-16 20:56:35"
"191","18","256.08","10","Ordered","2003-02-22 06:13:18"
"192","74","297.99","19","Returned","2008-07-28 17:06:26"
"193","5","58.93","20","Ordered","1997-06-10 23:15:54"
"194","72","495.98","13","Returned","2005-02-27 19:59:49"
"195","67","115.53","4","En Route","1995-05-22 10:57:08"
"196","7","294.50","16","Returned","1994-09-03 08:32:39"
"197","61","38.21","1","Ordered","1976-03-29 14:47:42"
"198","29","277.45","14","En Route","2000-11-27 08:36:52"
"199","67","142.19","16","Returned","1975-04-29 21:24:25"
"200","4","314.96","20","Returned","1975-09-09 17:41:21"
"201","29","304.93","7","Returned","2022-09-06 06:25:10"
"202","31","193.21","3","En Route","2008-06-05 10:48:31"
"203","88","68.53","8","Returned","1970-10-02 18:44:19"
"204","6","119.29","2","Ordered","1989-08-26 02:13:15"
"205","33","101.33","18","En Route","1971-01-05 19:28:19"
"206","9","97.27","5","Returned","2020-12-08 19:42:44"
"207","68","253.67","18","Returned","1995-10-01 14:08:36"
"208","47","108.89","13","Returned","1971-08-11 17:25:36"
"209","23","302.16","11","Ordered","1981-09-22 23:55:56"
"210","15","388.92","13","Returned","1996-09-19 23:08:54"
"211","89","315.47","8","Ordered","1992-05-02 11:51:59"
"212","85","36.45","11","Ordered","2000-04-02 08:03:56"
"213","36","70.45","13","En Route","1988-10-23 00:53:31"
"214","63","78.65","1","Ordered","2017-06-10 04:32:57"
"215","59","162.45","5","En Route","1988-06-06 00:00:25"
"216","49","359.72","8","Ordered","1988-06-22 07:28:02"
"217","84","82.09","10","Returned","1995-06-26 23:47:23"
"218","87","149.99","4","Ordered","1979-04-25 14:02:26"
"219","83","465.88","15","Returned","2013-03-01 08:10:31"
"220","65","93.23","17","Returned","1983-08-02 08:36:11"
"221","98","326.51","9","En Route","2009-04-18 07:34:41"
"222","51","25.39","2","Returned","2000-10-22 21:30:41"
"223","14","0.38","16","Ordered","1989-02-09 03:38:51"
"224","76","410.24","3","Ordered","2015-06-14 18:21:28"
"225","75","86.98","11","Ordered","1987-08-15 20:53:51"
"226","63","422.68","20","Returned","2006-08-28 04:34:06"
"227","80","348.96","9","Ordered","2010-12-23 18:03:34"
"228","83","485.72","16","Ordered","1974-10-23 06:59:52"
"229","6","373.60","10","En Route","2009-07-11 11:11:13"
"230","52","115.56","18","En Route","2020-05-10 06:37:14"
"231","7","253.37","8","Ordered","2010-01-01 08:56:56"
"232","11","13.86","12","En Route","1979-09-27 17:06:15"
"233","91","47.96","8","Ordered","1976-08-05 15:01:58"
"234","40","455.85","8","Ordered","2011-05-22 13:22:06"
"235","29","318.38","15","En Route","1987-09-11 00:16:10"
"236","61","168.07","4","En Route","1971-04-16 17:34:59"
"237","39","116.01","19","Returned","1986-04-06 23:34:01"
"238","87","5.54","9","En Route","1989-02-09 05:38:34"
"239","89","46.09","15","Returned","1994-12-21 17:53:53"
"240","52","69.59","5","Ordered","2000-11-10 17:38:43"
"241","95","46.09","12","Returned","2014-02-23 06:06:51"
"242","8","456.17","20","Ordered","2011-09-09 13:57:51"
"243","59","307.99","3","Ordered","1993-01-25 18:15:49"
"244","86","303.72","9","En Route","1994-05-21 22:05:01"
"245","96","363.13","17","En Route","2012-05-13 11:48:32"
"246","68","100.29","16","Returned","1983-07-15 17:42:54"
"247","92","325.42","8","En Route","2021-10-19 03:46:01"
"248","69","407.20","15","Ordered","2007-09-27 10:30:24"
"249","33","121.71","18","En Route","2003-05-12 13:28:40"
"250","5","348.16","16","Ordered","2018-02-01 10:06:39"
"251","40","144.58","1","Returned","1995-01-09 05:51:00"
"252","43","165.80","7","En Route","1995-11-14 18:36:52"
"253","47","441.98","1","En Route","2020-04-24 09:07:45"
"254","9","391.64","5","En Route","2010-06-19 13:10:22"
"255","30","83.36","11","Returned","1988-07-09 19:36:45"
"256","32","478.21","3","Returned","1980-02-24 23:40:33"
"257","68","414.57","6","En Route","1971-07-24 00:35:18"
"258","10","447.80","7","Ordered","1981-04-03 14:02:31"
"259","85","251.60","15","Returned","2017-06-17 08:05:21"
"260","47","22.13","13","Ordered","1974-11-24 01:07:23"
"261","25","327.09","18","En Route","2020-04-06 22:19:37"
"262","13","100.59","5","Ordered","1978-04-03 18:36:40"
"263","50","82.57","11","Ordered","1992-08-01 11:21:17"
"264","34","234.80","3","Ordered","1994-01-10 00:11:41"
"265","15","477.47","17","Ordered","1985-10-04 16:59:24"
"266","74","455.75","9","Returned","2022-05-20 19:19:26"
"267","80","453.61","13","Returned","1973-06-06 04:46:55"
"268","64","146.20","7","En Route","2006-08-02 17:24:55"
"269","6","125.17","1","Returned","2010-12-02 03:19:14"
"270","10","308.46","7","Ordered","1990-06-16 08:51:58"
"271","67","13.62","20","Ordered","2015-03-20 16:16:50"
"272","75","104.49","14","Returned","1986-12-08 02:42:17"
"273","16","95.85","10","En Route","1993-06-15 16:08:15"
"274","9","203.97","3","Returned","1984-08-13 07:22:14"
"275","60","497.21","20","En Route","1995-01-15 11:54:10"
"276","20","393.02","1","Returned","2021-03-09 09:33:27"
"277","29","253.83","9","Returned","2009-05-24 04:06:59"
"278","4","89.62","20","Returned","1980-11-29 07:43:18"
"279","83","258.73","20","En Route","1989-03-17 16:14:53"
"280","71","311.39","18","Ordered","1972-08-24 07:59:00"
"281","15","231.19","7","Ordered","2006-08-15 03:15:28"
"282","88","255.46","1","En Route","1999-04-08 22:01:51"
"283","21","256.37","8","En Route","2002-11-05 15:56:09"
"284","9","334.90","14","Returned","1974-12-13 10:29:29"
"285","8","75.98","4","En Route","2003-04-19 14:40:52"
"286","62","402.88","13","Returned","2017-12-13 07:56:29"
"287","80","370.55","16","Ordered","2020-04-09 20:52:49"
"288","7","35.97","18","En Route","1984-12-12 06:13:44"
"289","32","216.13","19","Returned","1970-05-17 17:41:39"
"290","18","171.48","16","Ordered","2019-04-04 05:33:16"
"291","49","392.95","1","En Route","1992-02-16 05:33:07"
"292","97","394.61","19","Returned","1973-06-30 09:41:55"
"293","29","225.86","14","En Route","2019-03-27 09:47:13"
"294","30","329.07","19","En Route","2017-05-29 20:33:29"
"295","92","84.41","2","Returned","1971-10-26 22:00:47"
"296","88","194.30","3","Returned","1986-09-19 23:18:09"
"297","17","374.97","9","Ordered","1985-07-21 02:20:20"
"298","53","136.26","5","En Route","2012-05-07 11:44:35"
"299","97","421.91","10","Returned","2005-09-20 17:51:53"
"300","34","310.46","17","Ordered","1998-04-03 16:10:01"
"301","20","417.41","6","Ordered","1971-06-03 22:18:26"
"302","54","491.49","10","Ordered","1979-04-25 19:19:12"
"303","97","391.70","8","Returned","1974-03-24 21:30:08"
"304","61","61.66","8","En Route","1998-09-12 13:35:19"
"305","70","19.91","16","Returned","1994-07-26 13:39:47"
"306","92","180.03","2","Ordered","1975-04-16 00:15:12"
"307","85","367.85","4","Ordered","1984-01-30 09:13:48"
"308","26","259.87","13","Returned","1972-09-27 19:18:53"
"309","72","388.91","3","En Route","1990-08-28 20:35:00"
"310","41","451.29","4","Ordered","1971-06-07 23:59:57"
"311","90","274.30","4","En Route","1978-07-22 18:02:26"
"312","82","250.78","2","Ordered","1979-10-23 21:47:34"
"313","46","102.57","14","En Route","1981-11-02 15:05:46"
"314","92","143.46","8","Ordered","2013-04-08 11:48:38"
"315","18","444.38","13","En Route","1990-05-16 16:13:46"
"316","69","173.50","6","Ordered","1977-10-25 04:15:49"
"317","64","464.57","7","Ordered","2020-01-15 11:56:40"
"318","64","28.44","9","Ordered","1970-01-27 03:36:47"
"319","35","383.65","4","Returned","2007-05-09 13:07:44"
"320","39","136.90","9","Ordered","1999-02-15 03:17:31"
"321","63","126.00","5","En Route","1979-04-13 20:30:55"
"322","79","459.96","10","En Route","1983-04-29 19:34:53"
"323","5","201.98","19","En Route","2022-05-14 15:18:00"
"324","69","9.44","19","Ordered","1981-08-30 19:20:08"
"325","13","195.80","17","En Route","1981-11-27 17:24:21"
"326","83","154.47","7","Returned","1999-02-23 16:17:00"
"327","73","125.42","18","Returned","2007-11-20 03:14:50"
"328","99","143.41","14","Returned","1985-10-03 19:19:03"
"329","38","485.51","2","Returned","1986-09-04 14:49:12"
"330","31","345.67","1","En Route","1973-05-26 11:34:56"
"331","25","487.67","19","Ordered","1977-12-07 08:30:40"
"332","65","256.11","12","Ordered","2008-07-21 21:33:48"
"333","54","74.13","13","En Route","1981-03-21 15:15:45"
"334","23","284.88","14","Returned","1977-06-25 09:06:14"
"335","30","243.00","7","En Route","2021-11-22 21:46:17"
"336","31","274.72","5","Returned","2005-07-06 20:21:12"
"337","40","301.56","11","Ordered","1975-07-07 17:59:05"
"338","52","141.86","14","En Route","2004-01-09 00:07:58"
"339","92","249.31","20","Returned","1975-11-01 12:38:40"
"340","3","397.10","6","En Route","1975-07-30 08:00:24"
"341","68","199.57","15","Returned","2002-09-05 07:29:45"
"342","54","133.49","4","En Route","1999-05-28 10:50:26"
"343","74","358.87","7","Returned","2000-03-31 03:18:03"
"344","15","111.09","5","En Route","1991-01-29 11:04:12"
"345","88","326.14","3","En Route","1989-08-12 09:33:32"
"346","0","413.91","1","Ordered","1976-02-14 02:12:19"
"347","10","17.49","2","En Route","1987-12-18 20:01:50"
"348","23","64.72","13","Returned","1977-06-06 11:26:11"
"349","73","181.88","15","Ordered","1990-12-20 06:01:11"
"350","2","303.58","9","Ordered","2009-09-23 15:29:26"
"351","36","500.64","20","En Route","2004-10-10 19:07:16"
"352","35","192.08","19","Ordered","2017-06-10 16:43:57"
"353","52","193.12","4","Returned","2001-06-03 10:26:18"
"354","24","334.33","4","Ordered","1974-08-31 02:24:34"
"355","16","14.36","14","Ordered","2017-01-19 16:52:03"
"356","31","157.58","7","En Route","2000-07-02 03:44:07"
"357","5","102.31","19","Returned","1984-08-27 05:49:20"
"358","80","440.24","19","Ordered","1985-03-16 04:54:02"
"359","79","225.64","15","Ordered","2019-01-28 23:05:11"
"360","23","264.65","16","Returned","1996-04-30 04:21:41"
"361","61","327.97","19","En Route","2021-11-13 01:35:19"
"362","82","95.40","14","Ordered","2007-04-18 18:38:53"
"363","16","407.13","14","En Route","2004-06-20 21:00:57"
"364","47","380.37","2","Ordered","1990-04-29 04:03:42"
"365","21","144.38","8","Returned","1984-08-29 10:14:52"
"366","26","417.65","20","Returned","2006-12-02 16:32:48"
"367","45","64.31","7","Ordered","2012-09-25 16:11:00"
"368","58","32.76","12","Ordered","1989-11-01 20:39:49"
"369","37","74.29","3","En Route","2000-04-29 14:27:41"
"370","7","285.64","11","Returned","1981-04-18 14:38:32"
"371","65","325.75","15","En Route","1994-03-07 06:40:37"
"372","15","476.16","6","Returned","2022-01-26 18:39:49"
"373","44","477.70","6","En Route","1983-01-14 12:27:02"
"374","3","77.02","2","Returned","2014-11-18 12:46:30"
"375","55","435.25","2","En Route","1986-12-16 13:27:18"
"376","14","413.99","7","Ordered","2014-08-22 23:50:24"
"377","2","179.81","4","Returned","1976-05-08 16:00:02"
"378","17","10.67","5","Returned","2022-04-01 10:10:11"
"379","2","284.72","5","Ordered","2011-10-28 11:31:51"
"380","5","421.14","15","Ordered","1984-05-24 19:05:44"
"381","76","244.60","19","En Route","2015-06-07 17:13:21"
"382","9","388.12","4","En Route","2007-09-04 09:05:57"
"383","17","115.23","3","Returned","1995-03-03 07:48:45"
"384","93","338.33","8","En Route","1980-05-29 20:51:49"
"385","52","8.47","5","Returned","1976-12-18 10:54:49"
"386","15","109.08","8","Ordered","1977-06-06 21:46:46"
"387","68","102.46","12","En Route","1994-11-28 05:01:56"
"388","88","198.04","18","Ordered","1994-11-17 13:11:38"
"389","91","407.30","3","Ordered","1996-06-19 23:03:09"
"390","27","181.68","5","En Route","2019-03-31 12:47:47"
"391","93","286.60","10","En Route","1998-07-01 14:50:13"
"392","61","492.19","10","Returned","1980-10-20 11:51:08"
"393","5","417.47","10","Returned","1989-05-19 09:50:04"
"394","15","378.14","17","Ordered","1976-02-08 03:07:46"
"395","68","94.91","3","Returned","2010-08-02 00:57:00"
"396","91","424.98","1","Returned","1997-10-18 16:18:36"
"397","31","52.68","3","En Route","1992-05-07 02:07:14"
"398","81","411.39","4","En Route","2014-07-29 04:55:10"
"399","13","174.64","7","En Route","1986-04-14 17:10:57"
"400","93","351.38","19","En Route","1989-08-17 22:27:18"
"401","36","420.45","6","En Route","2000-06-12 15:13:38"
"402","35","398.33","3","Ordered","2018-12-09 05:15:33"
"403","70","230.58","3","Ordered","1972-04-23 11:47:15"
"404","98","443.91","19","Ordered","1991-03-29 17:20:15"
"405","97","387.93","6","Ordered","2008-08-08 03:21:57"
"406","50","477.15","5","Returned","2016-05-17 17:11:05"
"407","12","445.63","1","Returned","1976-06-14 01:05:46"
"408","87","421.84","14","Returned","2012-07-20 20:05:42"
"409","19","441.08","19","Ordered","1980-07-10 09:49:10"
"410","17","495.20","6","En Route","2022-02-14 05:49:32"
"411","48","101.23","7","En Route","1992-04-26 07:40:32"
"412","85","463.64","10","Returned","2016-12-08 01:41:25"
"413","28","62.20","17","Ordered","2006-02-24 00:06:42"
"414","71","247.18","4","Returned","1982-12-30 18:58:10"
"415","34","210.91","13","Ordered","2014-12-14 04:17:28"
"416","59","23.63","19","Returned","2005-08-23 08:42:08"
"417","89","285.99","17","Returned","1978-03-09 05:11:44"
"418","56","492.15","19","Ordered","1998-07-10 19:02:34"
"419","14","120.77","16","En Route","2001-05-06 14:35:31"
"420","9","264.96","5","Returned","1992-05-14 08:14:22"
"421","57","420.25","19","Ordered","1999-03-31 06:26:24"
"422","96","112.16","2","En Route","2006-10-17 04:35:23"
"423","61","285.20","5","En Route","1972-09-08 12:26:49"
"424","10","268.91","15","Returned","2005-09-26 14:33:50"
"425","19","202.21","19","En Route","2008-06-09 02:27:29"
"426","9","427.08","10","En Route","1984-02-28 16:17:13"
"427","69","178.13","16","Returned","2020-01-27 10:49:37"
"428","7","87.97","17","En Route","1982-08-30 14:32:47"
"429","26","455.20","16","Returned","1984-06-04 07:13:13"
"430","55","14.84","19","En Route","1977-11-21 18:25:51"
"431","87","36.77","6","Returned","2003-12-10 15:02:36"
"432","55","87.80","2","Ordered","1983-08-12 16:34:33"
"433","30","280.57","5","Returned","2012-06-08 23:35:46"
"434","79","80.17","7","Ordered","1970-10-24 17:44:51"
"435","94","227.99","13","Ordered","1972-09-07 07:29:42"
"436","88","404.31","8","Returned","1980-07-22 01:24:20"
"437","26","405.28","4","Ordered","1983-09-23 10:49:01"
"438","58","152.89","10","Returned","2021-11-26 03:59:31"
"439","30","3.29","11","En Route","2008-05-01 02:11:17"
"440","9","486.85","18","Ordered","2005-05-22 19:34:19"
"441","7","334.76","15","En Route","1982-09-08 15:43:18"
"442","9","284.20","17","Ordered","1999-02-09 16:04:51"
"443","71","305.96","7","Returned","2012-11-27 05:40:16"
"444","48","454.21","12","Returned","2018-10-12 00:14:46"
"445","6","345.69","9","Returned","2008-04-23 13:07:39"
"446","65","57.64","11","Ordered","2003-06-15 07:57:52"
"447","95","375.86","11","Ordered","2020-09-06 13:14:41"
"448","94","500.69","16","Ordered","1992-12-07 01:29:43"
"449","14","251.15","8","Returned","1982-10-14 21:38:48"
"450","9","291.72","1","Returned","1973-07-23 20:41:43"
"451","58","19.43","8","Returned","2013-11-11 01:42:24"
"452","64","108.09","19","Ordered","1981-12-20 03:55:57"
"453","64","344.21","11","Returned","2019-05-28 19:35:52"
"454","52","51.59","18","Ordered","1988-04-11 09:37:08"
"455","60","65.74","20","Ordered","1993-11-27 09:11:14"
"456","48","51.64","5","Returned","1989-03-04 03:48:14"
"457","52","104.89","14","Returned","1973-01-12 23:34:59"
"458","33","371.06","18","Ordered","1984-08-07 05:02:08"
"459","33","450.77","10","Returned","2003-08-02 14:09:15"
"460","41","346.20","16","Ordered","1996-10-04 01:58:39"
"461","91","156.40","5","Ordered","2012-09-21 12:02:22"
"462","22","296.30","18","Returned","1979-03-13 22:21:25"
"463","44","443.75","11","Returned","2010-09-26 14:20:22"
"464","67","193.18","4","Returned","1972-10-15 02:55:02"
"465","44","324.82","19","Returned","1993-04-27 02:08:12"
"466","5","88.77","18","Ordered","1990-06-13 03:28:18"
"467","12","277.82","13","Ordered","1999-07-16 04:27:25"
"468","98","45.61","13","Returned","1996-07-20 06:19:21"
"469","36","54.00","12","Ordered","1982-10-24 21:29:01"
"470","66","296.07","7","En Route","2013-04-06 03:15:40"
"471","29","429.11","2","Returned","1976-02-18 20:40:57"
"472","16","401.34","14","Ordered","1997-06-25 04:55:43"
"473","55","402.06","9","Returned","1986-05-23 04:03:11"
"474","29","62.93","17","En Route","2002-09-05 11:01:04"
"475","70","386.65","19","Returned","1990-04-21 10:13:14"
"476","39","259.47","13","En Route","1994-11-24 11:46:46"
